Region,Country,Industry,Category,Subcategory,ProductId,Lowest Level,2019,2020,2021,2022,2023,2024
Latin America,Argentina,Personal Accessories,Writing Instruments,Pencil Lead Refills,723494,yes,0.2202407628,0.1661634823,0.1627534611,0.2341052538,0.2643183024,0.2061774809
Latin America,Argentina,Personal Accessories,Writing Instruments,Other Writing Accessories,723499,yes,3.8707461682,2.9783226709,3.0581646828,3.7021908957,4.1631758012,3.2135947959
Latin America,Bolivia,Personal Accessories,Bags and Luggage,Backpacks,723483,yes,12.3175588012,8.7297339921,7.5134710523,8.8205161361,10.1090942381,9.7530019995
Latin America,Bolivia,Personal Accessories,Bags and Luggage,Business Bags,723481,yes,9.6350998048,6.060335944,5.6557809247,6.422733627,7.0446671933,6.7656792834
Latin America,Bolivia,Personal Accessories,Bags and Luggage,Crossbody Bags,723487,yes,4.7695891446,3.0783043065,2.9367343768,3.3892443604,3.9796873083,3.7627602163
Latin America,Bolivia,Personal Accessories,Bags and Luggage,Duffel Bags,723488,yes,9.9410227999,6.1658888056,5.8634886052,6.8950122197,7.9555451894,8.1751261288
Latin America,Bolivia,Personal Accessories,Bags and Luggage,Non-Luxury Handbags,723527,yes,8.4704195914,5.6765902167,5.3608602442,6.3240671858,7.624842895,7.5288365566
Latin America,Bolivia,Personal Accessories,Bags and Luggage,Luxury Handbags,723524,yes,5.5985994231,3.7924067076,3.6143550806999998,4.1436279842,5.1882965535,5.4684333573
Latin America,Bolivia,Personal Accessories,Bags and Luggage,Wallet and Coin Pouches,723489,yes,38.201503247,23.4426200994,22.197449556,26.4344094552,30.4803544648,29.3805076085
Latin America,Bolivia,Personal Accessories,Bags and Luggage,Other Small Bags,723490,yes,8.5033057241,5.1530724172,4.9204459004,5.7883110377,6.608477156,6.5708336831
Latin America,Bolivia,Personal Accessories,Bags and Luggage,Luggage,723480,yes,15.2591833311,8.4194356064,8.0079970455,9.934970921,12.3173776696,12.0950188618
Latin America,Bolivia,Personal Accessories,Jewellery,Costume Jewellery,723471,yes,8.432604264,5.718362094,5.4074681615,6.4660980494,7.313118552,7.2309202563
Latin America,Bolivia,Personal Accessories,Jewellery,Fine Jewellery,723470,yes,52.9706758997,35.0872430113,32.8862367943,41.7942605013,49.4114074701,49.1616952518
Latin America,Bolivia,Personal Accessories,Traditional and Connected Watches,Basic Mechanical Watches,723501,yes,0.8631067738,0.4769890386,0.4712987362,0.5377742512,0.5663050056,0.5454515075
Latin America,Bolivia,Personal Accessories,Traditional and Connected Watches,Mid Mechanical Watches,723502,yes,2.0891261251,1.2391911657,1.2101840183,1.3575475609,1.4405399791,1.3774052798
Latin America,Bolivia,Personal Accessories,Traditional and Connected Watches,High Mechanical Watches,723503,yes,0.642108103,0.3313320824,0.3101795473,0.3769774093,0.4378908618,0.4517631821
Latin America,Bolivia,Personal Accessories,Traditional and Connected Watches,Basic Quartz Analogue Watches,723504,yes,5.5851404663,3.2769511531,3.1143915545,3.5600854904,3.9196765426,3.7994563643
Latin America,Bolivia,Personal Accessories,Traditional and Connected Watches,Mid Quartz Analogue Watches,723505,yes,4.0604177737,2.5482908606,2.4283971854,2.7549815262,2.8983526555,2.8099458991
Latin America,Bolivia,Personal Accessories,Traditional and Connected Watches,High Quartz Analogue Watches,723506,yes,2.8127265361,1.5468872921,1.4860102955,1.8394689681,2.1546997073,2.2450077604
Latin America,Bolivia,Personal Accessories,Traditional and Connected Watches,Basic Quartz Digital Watches,723507,yes,17.5855913813,10.3338144788,9.8438524444,11.1411129378,12.0131099668,11.4647634799
Latin America,Bolivia,Personal Accessories,Traditional and Connected Watches,Mid Quartz Digital Watches,723508,yes,4.0862214444,2.4035987347,2.2753779202,2.5509893343,2.7564754669,2.6893364063
Latin America,Bolivia,Personal Accessories,Traditional and Connected Watches,Activity Watch (Digital),723526,yes,0.1659961045,0.1540168161,0.1748585085,0.2422542587,0.2658048637,0.218039
Latin America,Bolivia,Personal Accessories,Traditional and Connected Watches,Smart Wearables,723523,yes,0.0894372896,0.0871791523,0.118211831,0.1374177961,0.1500654045,0.132801
Latin America,Bolivia,Personal Accessories,Writing Instruments,Colouring,723491,yes,4.7996993926,3.5334853676,3.1670196112,5.3341825527,5.7356143527,5.5257115722
Latin America,Bolivia,Personal Accessories,Writing Instruments,Markers and Highlighters,723477,yes,4.0854962422,2.9985913483,2.6843729989,4.6319259677,4.8729896551,4.5499748918
Latin America,Bolivia,Personal Accessories,Writing Instruments,Graphite Pencils,723492,yes,4.0385493299,2.8508822567,2.374284791,3.7519754849,3.9320772083,3.691551807
Latin America,Bolivia,Personal Accessories,Writing Instruments,Mechanical Pencils,723493,yes,1.6178671099,1.1390282874,0.9742480322,1.5803115589,1.6601640615,1.5417341081
Latin America,Bolivia,Personal Accessories,Writing Instruments,Ball Point Pens,723495,yes,5.0228844526,3.5679599368,3.0281395146,3.841037712,4.0750320686,3.8265967972
Latin America,Bolivia,Personal Accessories,Writing Instruments,Fountain Pens,723496,yes,2.1073451372,1.4775985011,1.2552362734,1.4496973204,1.4942584373,1.3800032223
Latin America,Bolivia,Personal Accessories,Writing Instruments,Roller Ball Pens,723498,yes,0.7259490535,0.512405558,0.4287263968,0.5004030508,0.5255362794,0.4976547548
Latin America,Bolivia,Personal Accessories,Writing Instruments,Pen Inkwells and Refills,723497,yes,0.146284679,0.1021776885,0.0884597905,0.1030730249,0.1092875355,0.102383874
Latin America,Bolivia,Personal Accessories,Writing Instruments,Pencil Lead Refills,723494,yes,0.5209196929,0.3627888842,0.3047998967,0.3542066751,0.3762167784,0.3519552418
Latin America,Bolivia,Personal Accessories,Writing Instruments,Other Writing Accessories,723499,yes,1.7997029181,1.2515776608,1.0495354395,1.1919632099,1.287404007,1.2163171911
Latin America,Brazil,Personal Accessories,Bags and Luggage,Backpacks,723483,yes,222.5915503288,196.4259421904,167.6767417714,179.4452407842,194.759822542,193.7836844626
Latin America,Brazil,Personal Accessories,Bags and Luggage,Business Bags,723481,yes,78.2639318979,60.5712186808,54.2462625867,55.3494446985,57.4914176213,56.9437041557
Latin America,Brazil,Personal Accessories,Bags and Luggage,Crossbody Bags,723487,yes,77.2519536508,61.2406376547,56.0661134834,60.7048215327,67.502278738,65.8215034873
Latin America,Brazil,Personal Accessories,Bags and Luggage,Duffel Bags,723488,yes,117.9776569153,90.2222486965,82.3344663253,88.2729564106,96.4521156466,102.218156393
Latin America,Brazil,Personal Accessories,Bags and Luggage,Non-Luxury Handbags,723527,yes,447.0478118438,397.4905348171,391.7941370466,432.0046010643,493.3046032649,502.3471100983
Latin America,Brazil,Personal Accessories,Bags and Luggage,Luxury Handbags,723524,yes,163.2392829829,156.673902453,160.8660876581,185.791760162,220.3186003172,239.4865164255
Latin America,Brazil,Personal Accessories,Bags and Luggage,Wallet and Coin Pouches,723489,yes,76.8512719083,57.7566727347,52.6745731759,56.3023949267,61.4789509885,61.1163628798
Latin America,Brazil,Personal Accessories,Bags and Luggage,Other Small Bags,723490,yes,17.5503740166,13.0748226355,11.9806850698,12.6277841467,13.6529299486,14.0002797677
Latin America,Brazil,Personal Accessories,Bags and Luggage,Luggage,723480,yes,184.6295236985,123.7330141343,112.9364540044,131.271520612,154.1243836231,156.081494804
Latin America,Brazil,Personal Accessories,Jewellery,Costume Jewellery,723471,yes,471.1169695943,394.8352558388,405.5854818469,427.2588662957,457.615357641,466.6414576543
Latin America,Brazil,Personal Accessories,Jewellery,Fine Jewellery,723470,yes,2915.9023062561,2387.2650226672,2607.876206223,2919.7778253187,3268.9596867407,3354.2927309565
Latin America,Brazil,Personal Accessories,Traditional and Connected Watches,Basic Mechanical Watches,723501,yes,1.4845772255,1.1098916817,1.2362118465,1.242673389,1.2333073699,1.2250923935
Latin America,Brazil,Personal Accessories,Traditional and Connected Watches,Mid Mechanical Watches,723502,yes,4.6900311656,3.6556746196,3.9659881915,3.9193624318,3.9385364279,3.8838555139
Latin America,Brazil,Personal Accessories,Traditional and Connected Watches,High Mechanical Watches,723503,yes,45.0381689419,53.2349839778,55.1584858266,59.0574745823,64.9642767151,69.1212096542
Latin America,Brazil,Personal Accessories,Traditional and Connected Watches,Basic Quartz Analogue Watches,723504,yes,431.8732750825,322.7370903655,360.9370945069,363.4788123026,363.2257695282,363.111208135
Latin America,Brazil,Personal Accessories,Traditional and Connected Watches,Mid Quartz Analogue Watches,723505,yes,247.1718341482,192.7329393752,206.3623600749,206.2480373234,205.4809380481,205.4518431824
Latin America,Brazil,Personal Accessories,Traditional and Connected Watches,High Quartz Analogue Watches,723506,yes,88.1268670982,104.033681058,108.7085175778,118.5480975879,131.5037251084,141.306103161
Latin America,Brazil,Personal Accessories,Traditional and Connected Watches,Basic Quartz Digital Watches,723507,yes,76.5045280926,57.3933449645,63.0904622095,62.9053464976,63.3807364086,62.3819144219
Latin America,Brazil,Personal Accessories,Traditional and Connected Watches,Mid Quartz Digital Watches,723508,yes,5.8792340295,4.6262077045,4.9816120505,4.9202296622,5.0347747204,5.0659723274
Latin America,Brazil,Personal Accessories,Traditional and Connected Watches,Activity Watch (Analogue),723525,yes,12.7396246337,13.0897539138,13.901638794,14.4575376569,15.2332671661,15.6659987371
Latin America,Brazil,Personal Accessories,Traditional and Connected Watches,Activity Watch (Digital),723526,yes,72.5593540125,75.1789858812,81.2499087202,84.3756307202,84.5727585694,84.8643631329
Latin America,Brazil,Personal Accessories,Traditional and Connected Watches,Smart Wearables,723523,yes,188.3044111818,240.1079664902,278.9313671402,306.5995909029,345.9464808913,382.8464013802
Latin America,Brazil,Personal Accessories,Writing Instruments,Colouring,723491,yes,167.6698984049,153.344227408,129.0669505886,191.5104776215,195.0086101353,193.7554052504
Latin America,Brazil,Personal Accessories,Writing Instruments,Markers and Highlighters,723477,yes,169.5705682091,154.8124697672,130.1469126106,197.8394909904,197.10427566,189.8022369727
Latin America,Brazil,Personal Accessories,Writing Instruments,Graphite Pencils,723492,yes,119.742197666,104.7678022376,81.8013786889,113.8801873955,113.0210654791,109.4304282258
Latin America,Brazil,Personal Accessories,Writing Instruments,Mechanical Pencils,723493,yes,51.0355527161,44.5947509762,35.7995921341,51.1577725135,50.8942943377,48.7437951673
Latin America,Brazil,Personal Accessories,Writing Instruments,Ball Point Pens,723495,yes,147.68718073350001,130.3998298634,103.79124369030001,115.9828496443,116.5266909654,112.8492968665
Latin America,Brazil,Personal Accessories,Writing Instruments,Fountain Pens,723496,yes,58.4841235704,50.7912314411,40.4641089525,41.1701268317,40.1864612579,38.2759447626
Latin America,Brazil,Personal Accessories,Writing Instruments,Roller Ball Pens,723498,yes,88.4838848047,77.4684485429,60.7536082172,62.4700954121,62.1303931699,60.6766127391
Latin America,Brazil,Personal Accessories,Writing Instruments,Pen Inkwells and Refills,723497,yes,25.1710325424,21.8494371412,17.7389506595,18.2090550747,18.2836205524,17.665051018
Latin America,Brazil,Personal Accessories,Writing Instruments,Pencil Lead Refills,723494,yes,47.4396909243,41.0112442013,32.306948999,33.0748771738,33.2681643514,32.0974023653
Latin America,Brazil,Personal Accessories,Writing Instruments,Other Writing Accessories,723499,yes,61.103965733,52.8816103931,41.5900268053,41.6116859039,42.5614579474,41.470593955
Latin America,Chile,Personal Accessories,Bags and Luggage,Backpacks,723483,yes,51.1900663908,39.8741170763,31.369237045,38.470886576,40.0968243599,43.0020487507
Latin America,Chile,Personal Accessories,Bags and Luggage,Business Bags,723481,yes,40.0421387591,27.681318259,23.6132582753,28.0129023129,27.9420466828,29.8306173205
Latin America,Chile,Personal Accessories,Bags and Luggage,Crossbody Bags,723487,yes,19.9588305873,14.1577647682,12.3458523432,14.8844965976,15.8942396191,16.7051527252
Latin America,Chile,Personal Accessories,Bags and Luggage,Duffel Bags,723488,yes,41.5992203763,28.3582110814,24.6497487508,30.2807277998,31.7731851133,36.2942953258
Latin America,Chile,Personal Accessories,Bags and Luggage,Non-Luxury Handbags,723527,yes,106.1361747072,78.1762928215,67.4831400103,83.1633795257,91.1855645103,100.0866518758
Latin America,Chile,Personal Accessories,Bags and Luggage,Luxury Handbags,723524,yes,70.1516518833,52.2278843382,45.4979273559,54.4899503025,62.0468849774,72.6961173385
Latin America,Chile,Personal Accessories,Bags and Luggage,Wallet and Coin Pouches,723489,yes,31.9952518904,21.5794440126,18.6771431861,23.2354902861,24.3647398323,26.1068311813
Latin America,Chile,Personal Accessories,Bags and Luggage,Other Small Bags,723490,yes,35.5829471335,23.7000568665,20.685254693,25.4204438466,26.3932091385,29.171877531
Latin America,Chile,Personal Accessories,Bags and Luggage,Luggage,723480,yes,15.8542935711,9.6145199573,8.3587589058,10.8332646439,12.214355246,13.3325106753
Latin America,Chile,Personal Accessories,Jewellery,Costume Jewellery,723471,yes,35.0447340328,26.1193112902,22.5765361165,28.2020372515,29.0068351523,31.8819154745
Latin America,Chile,Personal Accessories,Jewellery,Fine Jewellery,723470,yes,220.1387839783,160.2652311027,137.3022069745,182.2866406519,195.9859587849,216.7592722711
Latin America,Chile,Personal Accessories,Traditional and Connected Watches,Basic Mechanical Watches,723501,yes,3.5869520712,2.1787051913,1.9677032988,2.3455149225,2.2461985031,2.4049551427
Latin America,Chile,Personal Accessories,Traditional and Connected Watches,Mid Mechanical Watches,723502,yes,8.6821184918,5.6601557007,5.0525980702,5.9209753072,5.7137738716,6.0731299957
Latin America,Chile,Personal Accessories,Traditional and Connected Watches,High Mechanical Watches,723503,yes,7.4582509794,4.4123310111,3.9404588653,5.0029230564,5.2848652347,6.0608281443
Latin America,Chile,Personal Accessories,Traditional and Connected Watches,Basic Quartz Analogue Watches,723504,yes,23.211069327,14.9678711914,13.0027900878,15.527395788,15.5470488429,16.7522171954
Latin America,Chile,Personal Accessories,Traditional and Connected Watches,Mid Quartz Analogue Watches,723505,yes,16.8729488866,11.6385342276,10.1377664403,12.0147879201,11.494978997,12.3881944739
Latin America,Chile,Personal Accessories,Traditional and Connected Watches,High Quartz Analogue Watches,723506,yes,6.853527927,4.0814061853,3.6373466449,4.7035979983,5.0105340849,5.8032090518
Latin America,Chile,Personal Accessories,Traditional and Connected Watches,Basic Quartz Digital Watches,723507,yes,73.0832793138,47.200948934,41.0987330111,48.592223578,47.6489336243,50.5493916743
Latin America,Chile,Personal Accessories,Traditional and Connected Watches,Mid Quartz Digital Watches,723508,yes,16.9715083466,10.9720942841,9.4941124826,11.119476305,10.9267085544,11.8504122781
Latin America,Chile,Personal Accessories,Traditional and Connected Watches,Activity Watch (Analogue),723525,yes,4.276912e-4,2.918924e-4,3.601602e-4,2.836978e-4,2.410423e-4,1.91463e-4
Latin America,Chile,Personal Accessories,Traditional and Connected Watches,Activity Watch (Digital),723526,yes,0.0124437242,0.0171720694,0.0273617555,0.024691123,0.0255075378,0.0245534758
Latin America,Chile,Personal Accessories,Traditional and Connected Watches,Smart Wearables,723523,yes,0.0973164785,0.1414047139,0.2008024551,0.1822639897,0.1632269969,0.1521268386
Latin America,Chile,Personal Accessories,Writing Instruments,Colouring,723491,yes,5.037930659,4.0763406092,3.3395749137,5.876018704,5.7458564906,6.1534141369
Latin America,Chile,Personal Accessories,Writing Instruments,Markers and Highlighters,723477,yes,4.258825933,3.4355112806,2.8111901742,5.0673841822,4.8481633972,5.0320373961
Latin America,Chile,Personal Accessories,Writing Instruments,Graphite Pencils,723492,yes,4.2390012005,3.2888680457,2.503647877,4.1330940417,3.9390987537,4.1108998868
Latin America,Chile,Personal Accessories,Writing Instruments,Mechanical Pencils,723493,yes,1.6981693328,1.3140191001,1.0273300098,1.7408366112,1.6631286314,1.7168700053
Latin America,Chile,Personal Accessories,Writing Instruments,Ball Point Pens,723495,yes,5.2721934252,4.1161115639,3.1931279246,4.2312030411,4.0823088898,4.2612855413
Latin America,Chile,Personal Accessories,Writing Instruments,Fountain Pens,723496,yes,2.2119424171,1.7046044196,1.3236279165,1.5969548259,1.4969267479,1.5367670256
Latin America,Chile,Personal Accessories,Writing Instruments,Roller Ball Pens,723498,yes,0.7619812606,0.5911272772,0.4520855869,0.551233044,0.5264747342,0.5541866896
Latin America,Chile,Personal Accessories,Writing Instruments,Pen Inkwells and Refills,723497,yes,0.1535454638,0.117875417,0.0932795288,0.1135429874,0.1094826913,0.1140143436
Latin America,Chile,Personal Accessories,Writing Instruments,Pencil Lead Refills,723494,yes,0.5467753451,0.4185247447,0.3214069421,0.3901863176,0.3768885921,0.3919361936
Latin America,Chile,Personal Accessories,Writing Instruments,Other Writing Accessories,723499,yes,1.8679582401,1.4277532773,1.0943739327,1.2983935238,1.2753162195,1.339377418
Latin America,Colombia,Personal Accessories,Bags and Luggage,Backpacks,723483,yes,95.6355348003,74.9239901233,63.211108848,77.5917743793,82.2512905267,73.4317640617
Latin America,Colombia,Personal Accessories,Bags and Luggage,Business Bags,723481,yes,74.8084858014,52.0135608738,47.5822933455,56.4991085318,57.3179905469,50.9397788369
Latin America,Colombia,Personal Accessories,Bags and Luggage,Crossbody Bags,723487,yes,37.1406526876,26.4975275359,24.779433469,29.9018791118,32.4753126121,28.4135898011
Latin America,Colombia,Personal Accessories,Bags and Luggage,Duffel Bags,723488,yes,77.4104569559,53.0749374142,49.4746569306,60.8317961007,64.919376074,61.7325226815
Latin America,Colombia,Personal Accessories,Bags and Luggage,Non-Luxury Handbags,723527,yes,264.732967781,196.1172927784,181.5497830623,223.9373926988,249.7294915748,228.1823113256
Latin America,Colombia,Personal Accessories,Bags and Luggage,Luxury Handbags,723524,yes,174.9776176601,131.0217063801,122.4030008087,146.7272911299,169.9275222171,165.7360673757
Latin America,Colombia,Personal Accessories,Bags and Luggage,Wallet and Coin Pouches,723489,yes,148.7220324245,100.884918971,93.6388521269,116.5981097018,124.3514063171,110.918798183
Latin America,Colombia,Personal Accessories,Bags and Luggage,Other Small Bags,723490,yes,66.2149956785,44.3567836946,41.5174973913,51.0678365159,53.9269407127,49.6180894319
Latin America,Colombia,Personal Accessories,Bags and Luggage,Luggage,723480,yes,59.2364375904,36.1298253738,33.6852434685,43.6969656366,50.1085376457,45.5318391892
Latin America,Colombia,Personal Accessories,Jewellery,Costume Jewellery,723471,yes,65.4721143663,49.0785292473,45.493228918,56.8805740189,59.5022090516,54.4426454779
Latin America,Colombia,Personal Accessories,Jewellery,Fine Jewellery,723470,yes,411.2729640807,301.1404758952,276.6731220686,367.6531827747,402.02929515,370.1455210165
Latin America,Colombia,Personal Accessories,Traditional and Connected Watches,Basic Mechanical Watches,723501,yes,6.7013017138,4.0938156932,3.9650536359,4.73065949,4.6076647866,4.1067833685
Latin America,Colombia,Personal Accessories,Traditional and Connected Watches,Mid Mechanical Watches,723502,yes,16.2203158484,10.6355069631,10.1813227437,11.9419909711,11.7207604897,10.3706837677
Latin America,Colombia,Personal Accessories,Traditional and Connected Watches,High Mechanical Watches,723503,yes,13.9154152272,8.4375604132,7.9033265549,10.0434052778,10.790469352,10.3014998305
Latin America,Colombia,Personal Accessories,Traditional and Connected Watches,Basic Quartz Analogue Watches,723504,yes,43.3639411878,28.1248267183,26.201490919,31.317141296,31.8919229046,28.6066570394
Latin America,Colombia,Personal Accessories,Traditional and Connected Watches,Mid Quartz Analogue Watches,723505,yes,31.5135615663,21.8625595815,20.4222991674,24.225485948,23.5729439934,21.148312947
Latin America,Colombia,Personal Accessories,Traditional and Connected Watches,High Quartz Analogue Watches,723506,yes,12.9135053308,7.7038595077,7.3045896947,9.4544303541,10.2432658632,9.8760825509
Latin America,Colombia,Personal Accessories,Traditional and Connected Watches,Basic Quartz Digital Watches,723507,yes,136.5373986581,88.6912034936,82.8166933789,98.0054577377,97.7430593415,86.31986407
Latin America,Colombia,Personal Accessories,Traditional and Connected Watches,Mid Quartz Digital Watches,723508,yes,31.7110018964,20.619364344,19.1337347503,22.4297145111,22.4170275496,20.2387738504
Latin America,Colombia,Personal Accessories,Traditional and Connected Watches,Activity Watch (Analogue),723525,yes,1.0749134708,0.8097326549,0.8619823579,0.6814524443,0.5874680585,0.579208157
Latin America,Colombia,Personal Accessories,Traditional and Connected Watches,Activity Watch (Digital),723526,yes,3.1945440409,2.3402012209,2.2681049561,1.9017543942,1.7387762349,1.7673259068
Latin America,Colombia,Personal Accessories,Traditional and Connected Watches,Smart Wearables,723523,yes,20.2969090722,13.8219957694,14.2311630621,13.0689355732,12.4265553558,13.3964919388
Latin America,Colombia,Personal Accessories,Writing Instruments,Colouring,723491,yes,37.3751203181,30.4156498196,26.7225229394,47.0612516808,46.804146833,41.7260981159
Latin America,Colombia,Personal Accessories,Writing Instruments,Markers and Highlighters,723477,yes,31.7204589283,25.735770273,22.5837289639,40.7458417493,39.6484272889,34.2574196906
Latin America,Colombia,Personal Accessories,Writing Instruments,Graphite Pencils,723492,yes,31.4480667994,24.5399166484,20.0336239057,33.1021034336,32.0868014648,27.8758764163
Latin America,Colombia,Personal Accessories,Writing Instruments,Mechanical Pencils,723493,yes,12.5982843811,9.8045645926,8.220462323,13.9424249684,13.5473826734,11.6420388258
Latin America,Colombia,Personal Accessories,Writing Instruments,Ball Point Pens,723495,yes,39.1130559241,30.7124011334,25.5506872635,33.8878620471,33.2533513516,28.8956365751
Latin America,Colombia,Personal Accessories,Writing Instruments,Fountain Pens,723496,yes,16.4098356193,12.7189202472,10.5913711402,12.7900704153,12.1935484158,10.420766466
Latin America,Colombia,Personal Accessories,Writing Instruments,Roller Ball Pens,723498,yes,5.6529442784,4.410701162,3.6174865897,4.4148458889,4.2885165693,3.7579216462
Latin America,Colombia,Personal Accessories,Writing Instruments,Pen Inkwells and Refills,723497,yes,1.1391145634,0.8795284175,0.7464016867,0.9093699964,0.8918155136,0.7731274997
Latin America,Colombia,Personal Accessories,Writing Instruments,Pencil Lead Refills,723494,yes,4.0563865784,3.1228259108,2.5718256381,3.1250166859,3.0700295132,2.6577063895
Latin America,Colombia,Personal Accessories,Writing Instruments,Other Writing Accessories,723499,yes,13.9731868816,10.7418155446,8.8297803295,10.4853887259,10.4747901755,9.1578282264
Latin America,Cuba,Personal Accessories,Bags and Luggage,Backpacks,723483,yes,3.3949787386,2.5338244958,2.4586351718,2.6218340838,3.1532603461,3.3510528112
Latin America,Cuba,Personal Accessories,Bags and Luggage,Business Bags,723481,yes,4.4820435948,3.069881852,3.0032641661,3.2975186564,4.3314811954,4.6280898773
Latin America,Cuba,Personal Accessories,Bags and Luggage,Crossbody Bags,723487,yes,1.9423672899,1.395068996,1.3621792623,1.4710244112,1.9322755196,2.0086653033
Latin America,Cuba,Personal Accessories,Bags and Luggage,Duffel Bags,723488,yes,2.331743489,1.6121277428,1.6930903851,1.8441885062,2.3461944495,2.414170737
Latin America,Cuba,Personal Accessories,Bags and Luggage,Non-Luxury Handbags,723527,yes,3.2708548748,2.274199095,2.29265714,2.4220504453,2.9756308532,3.0036504374
Latin America,Cuba,Personal Accessories,Bags and Luggage,Luxury Handbags,723524,yes,1.3569542354,0.7998468932,0.9294005066,1.0425019967,1.3657340035,1.5919070859
Latin America,Cuba,Personal Accessories,Bags and Luggage,Wallet and Coin Pouches,723489,yes,12.9961974211,9.0812420546,9.8314793147,10.7706769397,13.4950441093,13.7639740068
Latin America,Cuba,Personal Accessories,Bags and Luggage,Other Small Bags,723490,yes,7.6432206364,5.341018366,5.6442588754,6.024997746,7.5369350006,7.9775492188
Latin America,Cuba,Personal Accessories,Bags and Luggage,Luggage,723480,yes,6.3843081812,3.7543951125,3.5679940845,4.8811159187,6.7113454089,7.3439770022
Latin America,Cuba,Personal Accessories,Jewellery,Costume Jewellery,723471,yes,17.6455839875,11.976278069,12.9439868905,14.1077315398,16.3887792852,16.5498684452
Latin America,Cuba,Personal Accessories,Jewellery,Fine Jewellery,723470,yes,25.8361361344,17.6719099926,18.8831856048,20.3689925183,25.0736186897,28.3030663956
Latin America,Cuba,Personal Accessories,Traditional and Connected Watches,Mid Mechanical Watches,723502,yes,0.6883532325,0.4621919469,0.4918848826,0.4995614357,0.6632383186,0.7088951296
Latin America,Cuba,Personal Accessories,Traditional and Connected Watches,High Mechanical Watches,723503,yes,1.6613890918,1.0979711174,1.1763096424,1.2714931955,1.6088578807,1.7809177515
Latin America,Cuba,Personal Accessories,Traditional and Connected Watches,Basic Quartz Analogue Watches,723504,yes,6.8156575444,4.6060604877,4.9067089512,5.1734831095,6.0690331504,6.2617317814
Latin America,Cuba,Personal Accessories,Traditional and Connected Watches,Mid Quartz Analogue Watches,723505,yes,5.0490257378,3.5262316814,3.7238710941,3.969677467,4.6934716106,5.0072224765
Latin America,Cuba,Personal Accessories,Traditional and Connected Watches,High Quartz Analogue Watches,723506,yes,3.7004002697,2.4138848732,2.6850032554,2.9014051525,3.4402106219,3.8048284841
Latin America,Cuba,Personal Accessories,Traditional and Connected Watches,Basic Quartz Digital Watches,723507,yes,5.8520481058,3.9442719398,4.1924107502,4.5072366206,5.461566921,5.6614353273
Latin America,Cuba,Personal Accessories,Traditional and Connected Watches,Mid Quartz Digital Watches,723508,yes,2.7797877858,1.9193738252,2.030246195,2.1971908047,2.6829897095,2.8126994472
Latin America,Cuba,Personal Accessories,Traditional and Connected Watches,High Quartz Digital Watches,723509,yes,1.0619910063,0.689659782,0.7396499867,0.7764046472,0.8665529789,0.8694999866
Latin America,Cuba,Personal Accessories,Writing Instruments,Colouring,723491,yes,3.2467988953,2.3417932987,2.3291502519,2.4714430758,2.9664631059,2.9975581303
Latin America,Cuba,Personal Accessories,Writing Instruments,Markers and Highlighters,723477,yes,3.0606048189,2.1966268859,2.1961144922,2.3763468282,3.0480515227,3.0204815181
Latin America,Cuba,Personal Accessories,Writing Instruments,Graphite Pencils,723492,yes,1.8191700397,1.3074628457,1.3702739632,1.4779600506,1.7421121493,1.7550924663
Latin America,Cuba,Personal Accessories,Writing Instruments,Mechanical Pencils,723493,yes,0.9968930583,0.7118498074,0.7478653447,0.7996269787,0.9469935253,0.9513548241
Latin America,Cuba,Personal Accessories,Writing Instruments,Ball Point Pens,723495,yes,5.2867096561,3.8408075771,3.9865907709,4.3222094173,5.3771833185,5.410623156
Latin America,Cuba,Personal Accessories,Writing Instruments,Fountain Pens,723496,yes,0.2847194367,0.2139049113,0.2169080919,0.2255377943,0.2931718808,0.3020667179
Latin America,Cuba,Personal Accessories,Writing Instruments,Roller Ball Pens,723498,yes,1.2815795113,0.9302787239,0.9851304844,1.062796842,1.3288532047,1.3345108857
Latin America,Cuba,Personal Accessories,Writing Instruments,Pen Inkwells and Refills,723497,yes,0.0029810919,0.0021229638,0.0022420157,0.0023183288,0.0026934607,0.0026780791
Latin America,Cuba,Personal Accessories,Writing Instruments,Pencil Lead Refills,723494,yes,0.4355097421,0.3154329882,0.3376788772,0.3544168372,0.4141949481,0.4208077205
Latin America,Cuba,Personal Accessories,Writing Instruments,Other Writing Accessories,723499,yes,0.737526749,0.5293720078,0.5692838385,0.621660058,0.7395207586,0.7428687089
Latin America,Ecuador,Personal Accessories,Bags and Luggage,Backpacks,723483,yes,6.4414397675,4.6312330401,4.0010332931,4.6208747697,5.2991821526,5.2287348122
Latin America,Ecuador,Personal Accessories,Bags and Luggage,Business Bags,723481,yes,5.0386538476,3.2150839972,3.0117861134,3.3647291509,3.6928110256,3.6271850245
Latin America,Ecuador,Personal Accessories,Bags and Luggage,Crossbody Bags,723487,yes,2.5054286081,1.6404006411,1.5708653876,1.7835111879,2.095503106,2.0263179997
Latin America,Ecuador,Personal Accessories,Bags and Luggage,Duffel Bags,723488,yes,5.2219430566,3.2857466133,3.1363923728,3.6283401628,4.1889898283,4.402461032
Latin America,Ecuador,Personal Accessories,Bags and Luggage,Non-Luxury Handbags,723527,yes,4.4310290916,3.0124825524,2.8556659583,3.3141186027,3.9982401317,4.0376395265
Latin America,Ecuador,Personal Accessories,Bags and Luggage,Luxury Handbags,723524,yes,2.9287282228,2.0125742043,1.9253236038,2.1714624753,2.7205879231,2.9326659578
